student_id,gender,field,internships,tech_skills,soft_skills,comm_skills,work_exp,salary
STU035590,-1,2,1,5.1,4.9,4.7,24,11.36
STU035595,-1,2,0,6.9,9.3,10,16,13.02
STU035597,-1,2,3,6.9,7.6,6.2,2,10.41
STU035602,1,2,3,5.1,5.1,4.5,33,10.48
STU035617,-1,2,2,4.7,6.4,7.6,0,11.28
STU035626,1,2,4,6.7,7.8,7.2,4,12.12
STU035630,1,2,0,5.3,7.3,6.8,15,12.33
STU035635,-1,2,0,4,3.1,2.7,0,7.85
STU035637,-1,2,1,5.6,4.9,4.2,0,7
STU035655,-1,2,3,8.2,10,10,0,13.29
STU035665,-1,2,0,4.4,3.6,2.9,0,6.28
STU035702,-1,2,0,4.1,5.6,4.8,20,11.18
STU035704,-1,2,2,9.2,10,10,28,14.07
STU035721,-1,2,2,4.7,3.9,3.9,0,8.73
STU035725,-1,2,3,4.7,3.6,4.6,0,8.49
STU035731,-1,2,2,4.3,5.6,6.1,0,9.37
STU035750,-1,2,0,6.4,6.7,5,32,13.56
STU035764,1,2,2,9.3,8.7,7.6,0,6.85
STU035770,1,2,2,6.7,8.9,9.8,0,8.98
STU035772,1,2,5,7.6,6.6,7,8,13.42
STU035773,-1,2,0,10,10,10,15,15.3
STU035779,1,2,3,4.3,5.9,7.1,35,12.77
STU035788,1,2,0,9.7,10,9.6,1,11.28
STU035790,-1,2,2,8.8,10,9.9,11,11.81
STU035827,-1,2,1,5.6,6.1,5.4,0,11.51
STU035832,1,2,0,6.6,6.2,7.5,7,10.79
STU035837,1,2,3,8.4,9.1,9.1,0,9.99
STU035838,-1,2,2,6.7,7.6,9.9,21,9.47
STU035845,-1,2,1,3.7,3,4.6,7,7.25
STU035846,1,2,5,5.4,6,6.9,35,13.68
STU035856,1,2,4,6.7,8.7,7.4,24,16.19
STU035860,1,2,0,5.7,4.4,4.8,26,12.07
STU035865,1,2,1,8.3,8.3,10,31,14.47
STU035866,-1,2,2,6.1,7.8,9.7,0,14.26
STU035874,-1,2,0,3.1,4.6,5.3,14,8.2
STU035876,-1,2,1,4.8,6.5,7.6,0,9.32
STU035879,1,2,1,7.8,6.7,7.6,34,12.86
STU035890,-1,2,1,5.5,8.1,9,9,13.39
STU035891,-1,2,3,6.4,6.5,5.6,0,8.32
STU035894,-1,2,2,3.9,6.2,7.2,0,8.95
STU035897,-1,2,0,7.7,6,6.5,4,7.94
STU035900,1,2,1,6.5,6.6,5.5,0,9.28
STU035902,-1,2,3,6.9,8.5,7.8,0,12.11
STU035915,-1,2,1,6.1,5.9,7,9,14.67
STU035919,1,2,0,7.3,7.7,8.8,5,8.03
STU035931,-1,2,1,8.9,9.8,10,11,8.55
STU035951,-1,2,1,4.5,4.7,4.3,0,6.65
STU035955,1,2,1,10,10,9.6,0,10.12
STU035970,1,2,3,7.2,7.4,7.7,0,12.3
STU035982,-1,2,0,6.3,8.1,8.4,26,11.85
STU035989,-1,2,1,6.7,5.3,7.5,12,12.59
STU036000,1,2,1,8.1,7.8,8.5,1,8.85
STU036002,1,2,1,4,6.3,6.1,33,17.93
STU036007,1,2,3,3.7,4.2,5.2,19,11.69
STU036018,1,2,0,2,1,1,17,10.01
STU036023,-1,2,4,6.6,4.7,3.3,36,16.99
STU036025,1,2,0,2.4,3.3,2.8,1,6.24
STU036031,0,2,5,3.9,4.8,3.7,23,13.68
STU036046,-1,2,3,5.6,7.5,9.1,0,11.76
STU036048,-1,2,4,7.7,7.5,9.2,0,10.61
STU036062,1,2,1,4.7,5.4,5.3,9,11.26
STU036064,-1,2,1,5.9,6.2,6.5,32,12.55
STU036071,1,2,1,5.3,6.3,6.1,0,11.29
STU036080,-1,2,1,3,1.6,1.4,0,10.95
STU036082,1,2,5,7.8,7.3,7,0,13.21
STU036085,-1,2,1,7.1,8.5,9.3,6,12.51
STU036088,-1,2,3,8.8,9.6,9.3,33,13.23
STU036101,-1,2,4,4.5,5.5,6.5,20,13.12
STU036129,1,2,1,8.5,8.4,8.6,10,14.08
STU036132,1,2,2,5.8,5.8,5.5,0,8.67
STU036138,1,2,2,5.4,5.7,8.7,34,14.52
STU036143,1,2,2,4.9,5.4,5.1,14,9.89
STU036158,-1,2,2,5.2,2.6,1.2,29,14.61
STU036159,-1,2,5,4.5,6.7,6.3,14,11.66
STU036167,1,2,3,3.7,3.4,2.8,28,13.43
STU036175,-1,2,3,8.4,9.2,10,0,12.53
STU036181,1,2,1,8,9.6,9.5,0,8.18
STU036184,1,2,3,4.5,4.6,4.5,22,13.33
STU036190,1,2,1,7.2,7.7,5.4,0,6.68
STU036198,1,2,2,5.5,9.4,9.2,0,14.09
STU036213,-1,2,2,6.3,6.4,8,33,12.66
STU036236,1,2,3,7.2,9.3,9.5,0,8.49
STU036253,1,2,3,10,9.7,8.9,25,12.51
STU036257,-1,2,4,3.4,4.8,4.3,0,10.43
STU036268,1,2,3,4.8,3.8,4.5,18,16.06
STU036298,1,2,2,4.4,7.4,7.8,6,10.87
STU036302,1,2,4,9.5,7.8,7.6,0,11.53
STU036308,-1,2,2,5.4,2.9,1.6,0,9.59
STU036314,1,2,1,6.2,3.8,3.3,4,10.45
STU036336,-1,2,4,4,5.7,6.6,33,11.94
STU036343,-1,2,1,4.2,2.6,1.8,0,7.52
STU036349,-1,2,0,4.4,2.7,1.6,23,11.42
STU036351,-1,2,3,6.8,8.5,10,16,9.17
STU036370,-1,2,0,6,6.3,5.2,0,9.54
STU036382,-1,2,4,5.9,7.6,7.6,0,9.95
STU036386,-1,2,3,7.1,10,9.4,18,15.17
STU036395,1,2,1,8.5,10,10,12,9.37
STU036398,-1,2,1,7.2,7,8.3,0,13.12
STU036401,-1,2,3,9.1,8.9,8.2,0,10.97
STU036402,-1,2,1,6.1,4.6,3.6,32,10.8
STU036403,-1,2,3,1,2,2.6,0,7.72
STU036419,-1,2,3,5.8,7.2,8.2,0,10.08
STU036421,0,2,2,8.1,7.9,7.6,1,10.02
STU036450,-1,2,0,7.1,9.6,10,0,10.26
STU036476,1,2,4,10,9.1,7.6,0,11.82
STU036480,-1,2,3,7.2,9,10,18,13.93
STU036483,-1,2,1,4.9,5.7,6.4,0,7.8
STU036491,-1,2,2,8.3,9.1,7.6,0,10.73
STU036496,-1,2,0,6.7,4.9,6.3,19,9.03
STU036512,-1,2,2,7.6,7.5,7.5,15,15.8
STU036515,0,2,1,9,10,10,21,10.03
STU036527,-1,2,2,4.2,3.7,5.5,9,12.14
STU036536,1,2,4,7.5,9.6,10,29,12.77
STU036547,1,2,1,3.5,7.8,9.1,22,9.1
STU036562,-1,2,2,3.5,4.9,3.4,30,10.93
STU036571,-1,2,2,6,5.8,6.1,0,10.12
STU036580,1,2,3,5,6.2,7.2,21,11.52
STU036583,1,2,2,6.1,5.9,5,0,8.91
STU036588,-1,2,3,5.7,6.6,7.8,0,10.47
STU036590,-1,2,0,8.3,10,8.4,15,12.6
STU036606,1,2,4,10,8.3,7.1,25,13.8
STU036609,1,2,2,6,6.6,6.9,0,10.3
STU036628,-1,2,1,3.2,2.4,1.9,2,10.08
STU036629,1,2,2,5.6,5.6,6.7,19,10.72
STU036655,-1,2,2,8.9,10,10,7,13.38
STU036658,-1,2,0,5.6,4.6,4.2,0,10.68
STU036662,1,2,3,7.4,6.7,7,0,14.49
STU036664,1,2,3,4.4,5,3,0,11.94
STU036665,-1,2,0,8.5,9.4,10,26,13.78
STU036680,1,2,4,8.2,9.7,9.5,30,13.58
STU036690,1,2,4,4.8,6.1,5.7,0,7.86
STU036699,-1,2,4,4.5,3.5,5.3,0,12.05
STU036720,-1,2,0,6.5,5.2,3.5,14,11.69
STU036725,-1,2,1,5.7,3.3,2.8,6,7.05
STU036726,-1,2,1,5.4,5.7,5.7,0,8.79
STU036728,1,2,1,3.8,5.9,7.5,19,9.77
STU036731,0,2,0,6.2,6.8,6,1,11.58
STU036740,1,2,1,7.6,5.5,7.2,8,9.06
STU036742,1,2,0,6,6.2,7.8,0,7.41
STU036762,-1,2,2,5.3,6.4,5,0,6.86
STU036763,-1,2,3,4.7,1.5,2.5,0,10.44
STU036777,1,2,0,6.5,8.7,9.1,36,9.96
STU036781,-1,2,1,7,5.6,4.3,0,12.64
STU036788,1,2,1,6.8,7.4,6,5,8.89
STU036800,-1,2,1,5.1,4.7,4.4,0,9.24
STU036804,-1,2,2,2.3,3.4,3.7,0,11.55
STU036810,-1,2,5,6.3,7.4,9.1,0,11.14
STU036813,1,2,2,5.7,6.6,7,27,12.89
STU036814,1,2,2,6.3,6.6,7.3,9,16.61
STU036816,-1,2,0,7.1,8.3,9.1,1,9.27
STU036821,-1,2,3,2.8,5.3,4.2,35,12.46
STU036822,-1,2,5,7.6,6.2,4.6,0,14.61
STU036852,0,2,2,4.3,4,3.8,32,16.73
STU036853,-1,2,4,7.5,8.1,7.5,20,12.47
STU036863,1,2,0,7,8.4,8,24,14.02
STU036870,-1,2,2,1.9,3.5,3,33,17.31
STU036871,1,2,2,6.2,6.3,8.5,0,12.65
STU036873,-1,2,3,1.4,2,1,5,10.61
STU036885,1,2,4,5.3,3.8,4.8,0,8.27
STU036889,1,2,1,5.6,6,7,12,13.78
STU036893,1,2,3,5.2,6,6.5,11,15.21
STU036897,1,2,3,5.9,3.1,3.1,0,11.46
STU036915,1,2,2,5.2,5.1,5.1,6,13.6
STU036933,1,2,1,7.4,9.5,10,5,9.55
STU036936,-1,2,1,4.5,5.6,5.8,24,10.87
STU036964,1,2,2,7.8,6.7,7.4,0,11.23
STU036966,1,2,1,6.5,7.6,7.5,36,15.29
STU036982,0,2,1,6.5,5.6,4.6,0,9.24
STU036988,1,2,1,6.3,6.1,5.9,4,11.3
STU036997,-1,2,2,7,7.5,8.4,26,13.97
STU036998,-1,2,3,2.5,4.3,4.8,0,14.12
STU037000,-1,2,4,4.1,4.9,5.3,11,9.28
STU037020,-1,2,2,4.3,3.1,4.7,24,10.65
STU037026,-1,2,1,9.5,10,9,0,12.84
STU037031,-1,2,4,8.4,8.7,8.3,0,12.12
STU037032,-1,2,3,6,8.8,9.3,4,10.19
STU037033,1,2,1,1.2,1,1,14,6.84
STU037037,1,2,2,3.3,2.5,1.8,0,10.69
STU037039,-1,2,2,6.5,6.4,6.7,27,10.96
STU037047,-1,2,1,7.1,7.4,9.2,34,13.13
STU037048,-1,2,2,6.4,4.9,5.4,27,15.95
STU037050,-1,2,0,7.3,8.8,7.3,3,8.27
STU037051,-1,2,0,6.7,6.8,9.1,7,7.12
STU037059,0,2,0,2.6,3.2,3.1,25,10.33
STU037084,1,2,1,6.5,4,2.6,31,14.94
STU037085,1,2,1,4.6,5,3.1,19,9.24
STU037089,-1,2,2,8.3,9.3,8.6,0,12.25
STU037092,1,2,4,4.8,6.9,6.1,2,10.83
STU037110,-1,2,4,4.8,7.6,8.6,11,9.4
STU037112,-1,2,2,6.1,8.2,7.4,29,12.93
STU037114,1,2,3,3.9,6.2,5,8,14.02
STU037127,1,2,2,7.4,7.5,8.5,22,8.91
STU037141,-1,2,0,4.4,3.1,2.3,14,6.45
STU037159,-1,2,1,1.8,5.2,4,27,10.98
STU037160,-1,2,2,6.2,8.9,8.9,15,11.26
STU037163,1,2,5,6.9,6.6,6.7,0,11.39
STU037178,1,2,1,4.3,4.4,3.7,0,9.93
STU037181,-1,2,4,2.1,2.9,1,22,11.79
STU037189,-1,2,2,6.4,6.2,7.1,0,9.32
STU037190,1,2,4,3.6,5.5,6.1,35,13.74
STU037191,-1,2,1,5.8,5.1,5.9,22,13.18
STU037215,-1,2,1,3,5.3,5.2,35,11.82
STU037216,1,2,3,9.4,10,10,0,9.77
STU037217,-1,2,1,7.9,8.6,9.4,18,12
STU037220,-1,2,2,6.8,4.4,4.3,36,12.6
STU037221,-1,2,2,4.2,6.8,5.2,31,10.09
STU037224,1,2,3,6.2,3.1,3.8,0,9.7
STU037230,1,2,2,2.9,4.5,5.5,0,8.87
STU037232,-1,2,3,6.3,7.8,9.1,14,15.46
STU037246,-1,2,0,6.9,6.5,7.2,0,9.4
STU037249,1,2,0,6.3,6.9,6.5,0,7.44
STU037268,-1,2,3,6.4,8.3,7.5,33,10.61
STU037284,-1,2,3,6.6,6,6.5,0,9.41
STU037289,1,2,4,6.2,2.7,2.1,0,9.97
STU037300,-1,2,5,6.1,5,4.4,0,12.51
STU037315,-1,2,3,4.3,2.6,2.1,9,10.28
STU037323,-1,2,2,5.4,4.8,6.1,0,10.1
STU037334,1,2,0,8.7,8.5,6.6,0,6.39
STU037335,1,2,0,3.9,6.9,6.8,36,10.59
STU037336,-1,2,5,1,2.9,2.2,18,12.04
STU037343,-1,2,1,5.3,4.7,3.6,20,15.01
STU037345,1,2,0,6,6.6,7,3,9.57
STU037356,1,2,3,5.7,4.7,5.7,0,12.67
STU037362,-1,2,3,7.1,7.2,7.2,0,7.4
STU037364,-1,2,4,7.3,5.8,6.1,0,11.42
STU037367,1,2,3,5.3,4.4,4.3,34,11.66
STU037378,-1,2,1,8.7,6.8,6.8,12,10.63
STU037399,-1,2,0,5.8,7.9,8,0,8.03
STU037401,-1,2,2,4.9,7.4,7.4,16,14.05
STU037416,-1,2,0,3.1,5.7,6.2,8,5.58
STU037421,-1,2,2,8.6,7.9,7.8,32,18.1
STU037434,-1,2,0,3.4,4.8,6.7,0,7.6
STU037439,1,2,0,6.8,6.6,6.6,0,8.66
STU037448,-1,2,0,4.7,5.1,4.4,13,8.82
STU037450,-1,2,1,7.7,8.9,8.6,22,11.36
STU037458,-1,2,0,4.8,5.3,6.2,5,10.23
STU037459,1,2,0,4.2,7.8,9,18,9.74
STU037463,1,2,0,8.3,8.6,8.6,33,10.59
STU037468,-1,2,3,10,10,10,0,11.34
STU037472,1,2,2,1,1,1.3,26,10.73
STU037480,1,2,2,9.4,7.9,6.4,0,10.54
STU037482,1,2,2,5.1,2.7,2,23,12.77
STU037489,-1,2,4,3.4,4.7,5.2,15,11.42
STU037497,-1,2,0,8.3,9.3,9.3,27,9.93
STU037511,1,2,1,8.4,9.4,9.3,0,8.2
STU037519,-1,2,4,7.7,8.1,6.4,0,13.76
STU037525,-1,2,4,6.3,5,5.6,0,9.32
STU037531,-1,2,1,10,10,10,0,9.74
STU037534,1,2,2,5.1,2.7,2,0,10.26
STU037537,1,2,3,9.6,10,10,0,12.27
STU037539,-1,2,3,7.5,7.8,7.4,14,10.97
STU037548,-1,2,2,6,8.8,8.2,0,10.58
STU037554,1,2,3,5.9,4.5,4.6,0,14.08
STU037561,-1,2,2,6,7.5,8.8,0,9.11
STU037562,-1,2,1,6.7,7.6,7.7,7,11.67
STU037563,1,2,2,4.4,3.2,5,0,8.96
STU037566,1,2,1,5,5.2,5.8,0,5.37
STU037571,1,2,1,5.6,6.2,6.5,21,11.05
STU037575,1,2,2,2.8,6.4,7.6,0,8.06
STU037576,1,2,0,6.3,7,6.1,3,10.97
STU037601,-1,2,1,8.5,8.6,10,5,9.73
STU037606,1,2,3,4.1,10,8.7,0,6.92
STU037608,-1,2,0,9.5,10,10,11,10.13
STU037614,-1,2,0,5.3,3,4.4,0,13.3
STU037616,1,2,1,8,8.7,8.7,7,10.25
STU037623,-1,2,2,8,7.8,7.2,0,8.37
STU037626,0,2,0,6.6,8.6,8.8,4,9.06
STU037637,-1,2,1,6.1,8.5,10,20,12.26
STU037643,-1,2,2,9.1,9.8,10,0,10.39
STU037650,-1,2,1,6.5,5.6,6.5,13,12.66
STU037656,1,2,1,5.3,7,6.3,0,10.44
STU037658,1,2,2,7.7,7.8,6.5,0,9.35
STU037676,-1,2,1,5.8,6.9,8.4,0,8.17
STU037677,1,2,1,8.1,8.4,5.8,10,11.55
STU037691,1,2,2,6.6,8.7,9.6,25,15.62
STU037695,1,2,2,7.5,6.6,6.5,31,14.12
STU037716,-1,2,1,7.9,8,6.8,0,8.65
STU037725,-1,2,0,7.4,5.7,4.6,0,10.48
STU037750,1,2,3,3.7,2.8,1.3,20,11.89
STU037752,-1,2,0,5.8,6.1,7.4,33,11.84
STU037761,-1,2,5,4.7,5.4,4.9,8,11.06
STU037764,-1,2,1,7.1,6.2,5.4,0,10.67
STU037767,1,2,0,9.6,10,9.2,0,13.81
STU037772,-1,2,3,4.9,5.3,3.6,15,10.28
STU037795,1,2,2,7.4,5.9,4.3,4,12.51
STU037802,-1,2,1,5.5,10,10,4,8.84
STU037805,-1,2,0,5.7,6.2,7.9,28,14.36
STU037806,-1,2,1,4.5,4.8,4.9,0,9.59
STU037817,1,2,2,8.1,9.9,10,25,10.25
STU037825,-1,2,2,6.4,10,7.5,0,7.99
STU037833,-1,2,5,6.1,6.3,5.6,20,14.22
STU037838,1,2,1,5.4,4.6,5.4,2,9.04
STU037840,-1,2,0,6.6,5.9,5.7,11,13.16
STU037864,1,2,3,6.5,8.3,8,0,8.52
STU037870,-1,2,2,5.7,4.6,5.2,28,9.05
STU037874,1,2,1,9.8,8.9,8.2,0,9.22
STU037893,1,2,4,3.3,5.2,4.4,18,13.06
STU037896,-1,2,1,6.4,6.7,6.8,20,10.78
STU037898,-1,2,3,7.6,7.6,7.9,0,11.71
STU037913,1,2,4,5.6,5.4,5.6,31,11.92
STU037922,-1,2,2,7.3,6.9,5.7,27,13.61
STU037926,1,2,0,5.2,5,3.4,5,10
STU037942,1,2,1,5,6.6,5.4,10,8.79
STU037955,-1,2,5,4.1,6.2,4.8,0,12.26
STU037957,-1,2,1,7.9,10,10,36,13.6
STU037970,1,2,3,8.2,8.5,7.2,12,12.75
STU037973,1,2,3,7.8,8.7,8.1,36,15.52
STU037975,1,2,1,6.9,5.6,5.9,26,13.44
STU037986,1,2,0,6.2,5.7,7.1,21,11.62
STU037995,1,2,1,8.6,8.9,8.6,9,9.35
STU037998,1,2,0,8.2,10,8.5,0,8.74
STU037999,1,2,3,6.9,8.6,10,32,12.14
STU038000,-1,2,3,6.5,6,4.8,0,11.55
STU038002,1,2,0,4.9,5.6,6.6,0,7.88
STU038007,-1,2,2,3.5,5.2,5.9,0,8.13
STU038010,1,2,4,3.2,3.3,3.7,17,9.89
STU038011,-1,2,1,3.5,2.7,3.4,12,8.99
STU038016,1,2,1,6.8,10,10,0,12.26
STU038023,-1,2,3,6.8,8.8,7.9,27,15.64
STU038025,-1,2,3,8.4,9.5,8.8,4,9.64
STU038035,1,2,1,4.9,2.5,2.9,0,11.27
STU038040,1,2,4,9.8,9,9.1,0,14.84
STU038041,1,2,4,6.9,4.4,4.4,28,14.77
STU038045,-1,2,3,7.3,8.6,8.9,12,14.64
STU038049,1,2,5,4.3,3.9,3,6,9.87
STU038058,-1,2,3,8.9,7.2,7.8,30,11.17
STU038067,-1,2,2,7.2,5.2,3.7,0,7.74
STU038070,1,2,1,6.1,6.4,6.2,0,8.83
STU038096,-1,2,0,4.2,4.5,5.5,36,12.52
STU038101,1,2,0,8.2,9.5,10,0,11.38
STU038122,-1,2,2,3.5,3.8,4.5,0,11.78
STU038126,-1,2,4,3.6,4.4,6,25,12.68
STU038137,-1,2,3,4.5,2.9,1.2,25,12.22
STU038148,1,2,2,3.2,2.7,1.3,0,12.2
STU038150,1,2,1,6.2,7.3,6.6,19,10.25
STU038154,1,2,1,8.6,10,10,16,10.34
STU038167,-1,2,3,5.7,7,5.7,0,10.95
STU038174,-1,2,0,8.7,9.2,9.6,4,9.99
STU038176,1,2,2,7.2,9.8,9,18,13.33
STU038177,1,2,1,7.9,8.3,8.2,28,11.38
STU038180,-1,2,4,10,10,10,19,20.71
STU038205,1,2,3,8.5,5.6,4.3,0,10.42
STU038209,1,2,0,9.1,10,10,19,16.3
STU038213,1,2,2,8,8.5,9.1,25,12.26
STU038223,1,2,2,2.4,5.1,5.8,17,10.51
STU038229,1,2,0,6.6,4.2,4.2,0,8.86
STU038234,0,2,2,4.3,4.3,4.4,0,9.14
STU038250,-1,2,1,6.7,8.9,9.4,0,11.24
STU038259,1,2,1,8.3,8.6,9.1,0,8.01
STU038283,-1,2,0,8.6,7.8,8.8,7,11.1
STU038290,0,2,2,9.8,8.6,8.8,0,16.26
STU038293,-1,2,2,4.6,4.6,2.4,17,12.63
STU038316,-1,2,3,9,10,10,0,11.31
STU038333,0,2,3,6.4,6.9,8.5,0,15.54
STU038334,1,2,1,8.6,8.7,9.7,0,10
STU038353,-1,2,1,6.9,6.6,7.4,0,10.16
STU038368,-1,2,2,3.9,6.2,5.9,5,9.77
STU038374,1,2,2,6.9,3.8,1.5,25,10.83
STU038392,-1,2,2,5.5,7.6,7.5,36,12.41
STU038393,-1,2,4,6.9,7.6,6.8,23,12.78
STU038411,-1,2,0,5.5,4.1,3.5,15,9.66
STU038416,1,2,0,7.8,7.2,7.2,9,11.29
STU038419,-1,2,2,3.9,6.1,7.3,4,7.84
STU038420,1,2,3,4,6,5.3,17,12.47
STU038443,-1,2,3,4.9,6.5,6.2,0,10.83
STU038470,1,2,0,6.4,6.4,7.1,3,10.84
STU038486,1,2,0,5.1,4.6,4.6,0,7.37
STU038488,1,2,3,8.1,7.3,5.2,6,11.63
STU038494,1,2,1,4.8,5.6,5.3,26,10.66
STU038511,1,2,0,6.5,8.6,7.1,13,9.77
STU038516,-1,2,3,7.5,6.7,8.3,0,13.84
STU038526,-1,2,1,4.6,6.8,6.2,19,10.66
STU038528,1,2,3,4,6.6,7.6,15,8.76
STU038529,-1,2,1,5.9,7.7,7.6,0,10.03
STU038536,1,2,4,4.8,5.8,8.1,19,14.07
STU038541,-1,2,2,6.4,4.6,5.5,21,13.42
STU038551,-1,2,0,6.5,6.5,5.1,0,6.03
STU038553,-1,2,3,4.4,5,4,35,10.31
STU038554,-1,2,3,8.6,9.5,10,23,13.58
STU038561,-1,2,0,6.2,8.3,9.9,33,12.01
STU038578,1,2,2,5.4,6,6.1,13,16.26
STU038598,-1,2,3,6.6,8,7.3,17,16.52
STU038600,1,2,2,7.6,5.3,8,3,10.48
STU038613,1,2,1,3.7,3.7,4.2,15,13.69
STU038618,-1,2,1,5.9,5.8,5.9,3,7.83
STU038628,-1,2,0,7.3,10,10,0,6.21
STU038635,1,2,0,7.5,9.2,9.8,29,10.97
STU038640,1,2,2,5.3,6,5.9,0,11.16
STU038656,1,2,1,4.7,6.8,8.7,8,11.59
STU038669,1,2,5,1.3,3.2,2.5,12,11.52
STU038683,1,2,0,7.9,10,10,0,11.14
STU038698,1,2,5,3.6,3.8,4.3,14,15.14
STU038717,-1,2,1,7.7,5.7,5.5,0,8.69
STU038731,-1,2,3,8.1,9.7,10,23,14.91
STU038744,1,2,1,7.8,8.8,9.5,0,17.17
STU038758,1,2,3,7.4,5.8,4.5,0,11.49
STU038759,-1,2,3,8.1,8.1,9.3,29,16.58
STU038760,1,2,1,6.5,6.9,6.3,0,10.08
STU038764,-1,2,1,2.5,1.9,2.5,17,10.02
STU038772,-1,2,2,8.5,6.4,7.3,0,12.48
STU038776,-1,2,2,3.6,5.3,5.4,4,13.22
STU038787,1,2,2,6,6.4,7.7,15,12.17
STU038797,-1,2,0,8,7.4,7.9,0,11.84
STU038818,1,2,1,4.2,4.4,5.6,1,9.9
STU038821,1,2,1,5.7,8.7,8.3,0,11.01
STU038822,-1,2,1,8.7,10,9,34,15.14
STU038825,1,2,1,8.5,8.6,9.8,26,9
STU038826,1,2,0,5.9,6.4,6.8,0,9.6
STU038828,1,2,2,6.8,8.1,8.3,1,11.01
STU038836,1,2,1,6.5,7.2,7.3,0,7.85
STU038843,1,2,1,7.5,7.5,7.1,5,9.54
STU038844,-1,2,1,6.6,7.5,6.6,5,8.73
STU038853,1,2,1,8.1,8.4,8.4,0,7.54
STU038857,1,2,3,3.9,6.9,7.2,4,11.22
STU038861,-1,2,3,8.9,8.4,7.9,6,10.85
STU038876,-1,2,3,4.9,6.1,8.3,0,10.75
STU038883,1,2,0,5.8,5.3,4.1,20,9.12
STU038886,-1,2,2,4.5,4,3.1,0,12.12
STU038889,-1,2,2,4.3,3,4.2,22,11.76
STU038897,-1,2,1,2.2,5.3,5.3,23,9.17
STU038918,-1,2,1,3.3,4.4,5.9,18,7.3
STU038926,1,2,5,6.9,7,5.5,0,9.74
STU038927,1,2,2,1,1.5,3.4,0,9.51
STU038932,1,2,3,5.1,6.3,7.7,0,13.02
STU038935,1,2,1,3.3,3.8,2.7,36,11.53
STU038936,1,2,1,4.7,4.5,4.8,5,8.22
STU038941,1,2,0,4.1,4.6,5,9,10.07
STU038951,-1,2,1,6.4,9.1,9.4,27,12.79
STU038953,1,2,2,9.4,10,10,29,14.05
STU038955,1,2,1,6.4,7.2,7.7,0,9.69
STU038957,-1,2,1,8.9,9.1,8.6,21,12.67
STU038970,1,2,1,2.6,3.6,2.2,18,6.52
STU038976,-1,2,5,6.3,7.3,5.9,0,10.19
STU038977,-1,2,3,7.3,8.8,8.4,18,13.29
STU038980,0,2,2,6,6.5,6.7,0,11.43
STU038984,-1,2,2,6,4.2,5.4,0,10.96
STU038999,-1,2,0,8.6,10,10,29,15.77
STU039007,-1,2,2,1.6,2.7,1.7,24,11.52
STU039011,-1,2,2,7.3,4.4,3.6,14,10.64
STU039014,-1,2,1,9,10,8.8,0,11.88
STU039023,1,2,3,6.8,6.6,5.8,0,11.81
STU039025,-1,2,3,9,10,9.5,0,11.3
STU039048,-1,2,1,3.8,3.6,2.3,25,12.45
STU039050,1,2,4,7.7,8.4,9,4,9.14
STU039058,-1,2,2,4.9,5.5,6.5,34,13.98
STU039071,-1,2,2,7.4,5.9,6.5,0,9.03
STU039077,-1,2,1,7,6.8,7.2,0,8.99
STU039081,-1,2,0,9.4,10,9.4,0,10.18
STU039084,-1,2,0,5.9,6.3,7.5,0,7.46
STU039090,1,2,3,5.7,7.2,6.6,0,11.95
STU039097,1,2,2,7.4,8,7.6,35,15.59
STU039100,-1,2,2,5.9,9,8.9,0,8.05
STU039137,1,2,1,4.2,5.8,5.9,29,15.57
STU039141,-1,2,1,3.9,4,3.2,19,15.04
STU039146,1,2,1,4.8,6.3,7,22,8.77
STU039148,1,2,2,5.7,7.2,6.5,12,8.59
STU039157,-1,2,1,7.2,7.1,6.6,12,13.75
STU039159,1,2,0,4.1,3.9,3.2,0,5.27
STU039165,-1,2,0,6,6,6.1,14,12.76
STU039175,-1,2,2,7.2,6.1,4.4,0,12.32
STU039176,1,2,2,5.1,4.5,3.9,19,12.85
STU039184,1,2,3,9,10,9.5,0,13.53
STU039188,1,2,1,5.5,5,4.6,0,8.53
STU039191,1,2,3,6.4,8,6.2,0,14.2
STU039194,-1,2,2,3.9,5.6,6.1,22,12.55
STU039196,-1,2,1,8.3,9.2,9.2,13,8.64
STU039200,1,2,4,4.8,7.8,8.3,0,8.16
STU039202,1,2,0,6.3,7.4,7.4,8,8.41
STU039212,-1,2,2,9.9,10,10,22,14.52
STU039213,1,2,1,6.6,4.8,2.9,32,15.88
STU039221,-1,2,2,4.1,3.7,3.6,19,9.66
STU039239,1,2,2,1,1.2,1,17,11.12
STU039243,-1,2,2,6.4,6.2,7.1,0,11.46
STU039252,1,2,2,6.4,7.7,6.8,24,13.42
STU039256,-1,2,3,8.3,5.6,5.3,0,9.58
STU039267,1,2,0,7.2,6.1,6.1,18,10.72
STU039293,1,2,3,4.6,4.1,4.8,3,11.34
STU039315,-1,2,1,8.3,6.9,6.9,26,15.23
STU039316,1,2,1,4.2,4.1,3.3,29,12.46
STU039324,1,2,0,10,10,10,0,9.93
STU039325,1,2,5,8.6,6.6,7.8,0,13.03
STU039335,1,2,1,8.7,10,10,35,15
STU039337,1,2,2,7.9,8.8,8.4,28,14.21
STU039345,-1,2,3,5.7,6.9,7.9,23,17.35
STU039369,1,2,2,3.5,2.6,1.1,0,10.67
STU039373,-1,2,3,6.8,6.8,5.5,23,12.88
STU039376,1,2,1,5.5,2.7,3.6,0,12.17
