student_id,gender,degree_field,internships_count,technical_skills_score,soft_skills_score,communication_score,work_experience_months,placed,salary_lpa
STU086160,Female,Science,3,5,5.3,4.1,10,1,10.99
STU086162,Male,Science,0,9.8,9.2,9.7,0,1,9.97
STU086170,Male,Science,4,5.2,3.6,3.8,0,1,8.89
STU086178,Female,Science,1,4.1,3.1,3.8,0,0,0
STU086185,Male,Science,2,3.6,4.7,5.3,23,1,13.27
STU086188,Male,Science,0,5.3,7.7,6.8,10,1,10.05
STU086210,Male,Science,1,6,5.7,4.3,7,1,10.56
STU086214,Male,Science,2,5.3,4,5.7,0,1,9.83
STU086216,Female,Science,1,5.4,3.5,2.2,0,1,8.93
STU086218,Male,Science,0,6.1,8.9,7.9,36,1,9.17
STU086225,Male,Science,0,7.3,6.1,5.8,26,1,11.4
STU086229,Female,Science,3,6.7,6.7,7.8,34,1,18.16
STU086234,Female,Science,0,7.9,7.8,8.9,12,1,13.68
STU086242,Male,Science,1,8.3,8.5,9.3,0,1,7.52
STU086253,Male,Science,0,6.8,8.5,8.2,12,1,9.95
STU086261,Female,Science,3,7.7,9.5,9.9,10,1,15.54
STU086264,Female,Science,3,5.4,3.7,3.8,0,1,8.35
STU086275,Male,Science,1,3.6,1.6,1,28,0,0
STU086279,Other,Science,0,4.8,7.8,7,2,1,6.3
STU086280,Female,Science,4,8.8,8.5,6.6,13,1,12.23
STU086292,Female,Science,2,6,5.8,6.3,0,0,0
STU086298,Female,Science,2,4.9,6.6,6.9,0,1,11.76
STU086302,Female,Science,3,2.4,1.6,1.8,0,0,0
STU086310,Female,Science,3,5.3,2.8,3.4,9,1,9.87
STU086313,Female,Science,3,5.1,4.7,5,0,1,8.8
STU086315,Female,Science,1,1.5,1,1.2,0,0,0
STU086329,Male,Science,0,9.5,7.8,8.1,0,1,9.9
STU086336,Male,Science,1,5.1,7.7,7.3,0,1,9.04
STU086339,Male,Science,0,5.2,8.3,9,24,1,12.42
STU086341,Male,Science,2,4,1.9,1.4,0,1,8.39
STU086363,Female,Science,1,4.6,3.9,2.6,24,1,12.62
STU086368,Male,Science,2,6.7,7.9,9.3,0,1,10.27
STU086370,Male,Science,1,4.8,3.7,2.1,34,1,15.9
STU086371,Male,Science,3,4.3,3.7,4.2,0,1,6.9
STU086375,Female,Science,4,5.1,2.2,1.3,0,0,0
STU086386,Male,Science,1,4.9,7.3,7.6,23,1,12.44
STU086392,Male,Science,3,3.7,3.2,2,0,1,7.7
STU086395,Male,Science,0,3.7,6.5,8.5,0,0,0
STU086400,Male,Science,0,5.2,4.3,6.3,31,1,10.26
STU086404,Female,Science,1,7.4,8.7,8.8,0,1,11.5
STU086406,Male,Science,0,3.7,3.7,4.4,11,1,11.58
STU086411,Male,Science,0,6.5,4.8,5.5,32,1,12
STU086414,Male,Science,1,3.5,1.9,1,0,1,6.21
STU086418,Male,Science,1,6.6,7.8,7.7,0,1,10.47
STU086426,Male,Science,4,6.6,7.5,7.9,36,1,16.21
STU086429,Female,Science,0,10,10,8.9,3,1,9.82
STU086444,Male,Science,5,5.4,5,4.6,36,1,14.11
STU086454,Male,Science,0,6.2,5.7,4.8,0,0,0
STU086456,Female,Science,3,2.8,4.5,4.2,0,1,9.16
STU086472,Male,Science,2,6.4,5.2,5.7,0,1,12.87
STU086487,Female,Science,1,6.8,6.3,6.4,0,1,9.58
STU086489,Female,Science,2,8.2,7.9,6.1,11,1,15.67
STU086492,Male,Science,2,7.7,8.5,10,36,1,13.44
STU086494,Male,Science,0,6.5,8.1,8.2,0,1,15.58
STU086500,Female,Science,3,4.6,4.3,3.3,0,1,11.38
STU086503,Female,Science,1,7.1,8.8,8.2,34,1,15.72
STU086512,Female,Science,2,8.1,8.6,8.4,0,1,10.83
STU086513,Female,Science,0,9.6,10,10,14,1,13.46
STU086515,Female,Science,2,6.2,6,7,19,1,13.5
STU086516,Female,Science,1,9.1,8.2,9,1,0,0
STU086523,Male,Science,0,4.3,3.7,6.8,36,0,0
STU086537,Female,Science,3,4.2,3.7,4.6,0,1,13.19
STU086538,Male,Science,0,7.1,7.2,5,0,1,11.13
STU086539,Male,Science,2,8.7,10,10,0,0,0
STU086540,Female,Science,1,5.1,6.4,6.6,0,1,9.38
STU086555,Male,Science,0,7.4,6,6,33,0,0
STU086557,Female,Science,3,6.4,4.3,5.3,29,1,10.79
STU086562,Male,Science,1,5.7,6.9,8.1,27,1,8.87
STU086567,Female,Science,4,4.3,6,4.3,0,0,0
STU086571,Female,Science,0,5,6.4,7.2,0,1,9.28
STU086574,Male,Science,1,6.5,6.2,5.1,11,0,0
STU086576,Female,Science,2,6.3,3.7,4.4,0,1,10.87
STU086578,Female,Science,5,8.3,9.9,7.6,3,1,11.22
STU086591,Female,Science,1,5.2,5.2,5.2,2,1,9.6
STU086602,Male,Science,2,8.7,7.9,8.3,0,1,11.79
STU086603,Male,Science,2,8.1,8.4,7.9,0,1,9.82
STU086609,Female,Science,1,4.5,6.2,8.9,3,1,8
STU086610,Male,Science,1,5.4,4.2,4,4,0,0
STU086611,Male,Science,1,2.9,1.9,3.1,0,1,11.84
STU086621,Female,Science,2,5.5,5.9,6,0,1,13.12
STU086624,Female,Science,3,5.5,4.9,6.4,34,1,13.2
STU086635,Female,Science,3,7.8,10,10,0,1,9.85
STU086636,Male,Science,2,6.6,7.7,7.7,10,1,12.14
STU086654,Female,Science,4,7.8,10,10,24,0,0
STU086656,Female,Science,1,9,10,9.1,33,1,12.21
STU086657,Male,Science,5,2.8,4.4,3.8,0,1,12.9
STU086660,Female,Science,4,9.9,8.7,9.7,0,1,12.97
STU086666,Male,Science,1,5.6,6.6,7.2,0,0,0
STU086668,Male,Science,2,7,6.2,5.5,10,1,13.27
STU086671,Female,Science,2,3.9,2.7,4.1,19,1,12.08
STU086679,Male,Science,2,10,10,10,33,1,13.9
STU086682,Male,Science,0,8.9,9.5,10,2,1,7.41
STU086683,Other,Science,4,7.2,8.5,7.4,0,1,10.79
STU086690,Female,Science,0,10,10,10,7,1,13.87
STU086699,Female,Science,1,8.8,6.9,5.9,14,1,12.66
STU086711,Female,Science,4,6.2,6.6,6.3,23,1,18.56
STU086712,Female,Science,0,5.7,5,5.2,10,1,10.21
STU086732,Female,Science,2,10,10,10,0,1,12.83
STU086734,Female,Science,0,7.5,6.9,9.2,35,1,13.02
STU086743,Female,Science,2,5.2,5.6,4.8,0,1,8.76
STU086745,Male,Science,2,7.5,10,10,1,0,0
STU086750,Male,Science,0,3,3.3,4.3,0,1,6.66
STU086758,Male,Science,1,6,4.6,4.6,32,0,0
STU086772,Female,Science,1,4.4,6,6.6,22,1,12.81
STU086773,Female,Science,1,2.5,2.7,2.3,0,0,0
STU086779,Female,Science,2,7.4,7.6,7.9,0,1,11.35
STU086782,Male,Science,0,7.8,9.2,8.3,7,1,8.41
STU086789,Male,Science,1,5.6,4.2,6,7,0,0
STU086790,Female,Science,1,5.2,4.3,4.8,0,1,8.86
STU086808,Male,Science,0,8.9,10,10,0,1,6.73
STU086822,Female,Science,1,5.3,6.3,4.9,0,0,0
STU086832,Male,Science,0,7.6,6.6,7.3,1,1,8.26
STU086844,Male,Science,1,8.1,6.9,9.1,10,1,10.92
STU086846,Male,Science,2,2.6,3.8,3.7,0,1,6.57
STU086849,Male,Science,0,6.1,6.5,8,17,1,6.34
STU086853,Male,Science,1,4.1,4.5,4.6,0,1,10.45
STU086856,Female,Science,2,10,10,9.3,0,1,12.02
STU086863,Female,Science,2,3.2,2.9,4.1,26,1,11.33
STU086865,Female,Science,2,7.4,10,10,0,1,7.25
STU086875,Male,Science,1,4.5,4.2,3.5,6,1,9.43
STU086882,Male,Science,2,6.7,6.9,6.6,0,1,10.1
STU086886,Male,Science,0,1.8,4.2,3.1,0,0,0
STU086887,Female,Science,0,4.6,4.8,5.3,35,1,12.7
STU086906,Female,Science,2,6.9,6.9,7.2,25,1,13.08
STU086911,Male,Science,0,5.8,4.4,5.2,17,1,12.26
STU086923,Male,Science,1,3.9,2.5,2.3,0,0,0
STU086926,Other,Science,1,7.4,9.1,8.3,0,1,9.21
STU086934,Female,Science,1,3,3,1.7,0,0,0
STU086937,Female,Science,5,7.3,6.6,8.2,0,1,12.14
STU086948,Male,Science,4,8.2,10,10,15,1,11.15
STU086954,Male,Science,4,7.1,7.7,8.5,0,1,10.96
STU086956,Male,Science,2,10,10,8.8,0,1,13.65
STU086961,Female,Science,2,7,7.4,7.1,22,1,14.48
STU086966,Male,Science,0,2,5,5.2,15,1,8.61
STU086968,Male,Science,2,6.1,9.5,8.5,28,1,10.15
STU086974,Other,Science,0,6.6,9.6,10,3,1,8
STU086976,Male,Science,2,8.3,8.2,6.5,21,1,13.46
STU087006,Male,Science,1,5,5.3,4,20,1,11.82
STU087013,Male,Science,0,5.8,4.7,4.9,8,1,12.17
STU087021,Female,Science,1,6.1,4,1.7,34,1,9.38
STU087024,Female,Science,3,4.1,7.9,7,31,1,16.05
STU087036,Female,Science,2,6.8,10,9.6,25,1,10.8
STU087061,Female,Science,2,6.7,7.7,6.4,0,1,6.81
STU087064,Female,Science,0,6.4,5.5,6.1,0,0,0
STU087065,Female,Science,1,4.2,4.5,6.4,0,1,8.43
STU087067,Female,Science,0,10,9.1,7.9,0,1,10.19
STU087069,Male,Science,0,7.9,5.9,6.3,0,0,0
STU087077,Female,Science,1,5.7,4.5,5.8,2,1,10.97
STU087078,Male,Science,1,4,5.7,4.5,30,1,12.53
STU087103,Male,Science,0,6,7.8,5.5,0,1,9.49
STU087108,Male,Science,2,5.4,6,5.3,0,1,7.87
STU087129,Male,Science,1,6.5,6.4,6.4,12,1,12.09
STU087131,Male,Science,3,9.4,10,8.3,18,1,13.11
STU087136,Female,Science,1,6,6.1,5.5,0,1,7.76
STU087148,Male,Science,0,6.3,6.3,4.8,0,1,8.86
STU087155,Male,Science,2,7.4,9.7,10,0,1,11.82
STU087164,Female,Science,3,6,6,4.6,0,1,11.3
STU087166,Male,Science,4,7.1,6.3,7.2,28,1,11.42
STU087167,Female,Science,3,5.1,5.5,5.4,0,1,13.27
STU087169,Female,Science,1,3.6,4.2,3.9,0,1,7.61
STU087172,Male,Science,1,3.9,2.5,2.7,28,1,10.89
STU087174,Male,Science,2,1,1.6,1,5,1,10.48
STU087180,Female,Science,3,6.1,6.6,5.5,31,1,12.38
STU087197,Male,Science,0,4.8,5.2,3.9,0,0,0
STU087216,Male,Science,0,4.2,5,6.6,0,1,6.92
STU087218,Other,Science,1,10,10,8.9,15,1,14.33
STU087220,Female,Science,1,4,5.1,5.4,9,1,10.15
STU087221,Female,Science,1,6,6.5,6.2,11,1,11.64
STU087244,Female,Science,0,4.9,6.3,7.7,0,1,9.03
STU087250,Male,Science,1,3.9,3.9,4.9,0,0,0
STU087252,Female,Science,2,8.9,10,10,33,1,17.77
STU087265,Female,Science,0,6,5.5,5.8,0,1,8.12
STU087269,Male,Science,2,3,5.2,5,0,1,8.73
STU087272,Male,Science,0,8.3,8.6,6.2,8,1,10.03
STU087275,Male,Science,4,8.8,8.5,7.5,0,1,11.16
STU087281,Male,Science,4,3.2,4.9,6.4,5,1,7.76
STU087288,Female,Science,1,3.9,1.9,2.6,17,0,0
STU087292,Male,Science,1,9.6,10,10,33,1,11.93
STU087298,Male,Science,0,6.2,7,6.3,0,1,10.09
STU087299,Male,Science,1,7.4,6.6,7.7,0,1,11.03
STU087302,Male,Science,0,5.4,5.6,5.2,2,0,0
STU087306,Female,Science,3,6.9,10,10,0,1,10.44
STU087316,Male,Science,0,7.3,8.6,8.9,4,1,9.79
STU087319,Female,Science,1,5.4,6.3,5,23,1,9.68
STU087320,Female,Science,0,8.3,8.3,9.4,6,1,10.46
STU087325,Male,Science,0,8.3,9.6,9.7,17,1,12.63
STU087329,Female,Science,2,6.4,8.5,9.2,6,1,15.6
STU087336,Female,Science,3,4.1,7.6,6.1,0,1,13.11
STU087337,Female,Science,0,3.9,5.8,6.7,18,1,10.46
STU087340,Male,Science,1,3.9,3.7,5.1,16,0,0
STU087352,Female,Science,1,4.2,5.3,4.3,0,0,0
STU087354,Male,Science,3,4.8,4.2,2.1,29,1,12.28
STU087355,Female,Science,1,10,10,8.6,0,1,13.79
STU087363,Female,Science,4,5.3,6,6.1,9,1,15.27
STU087366,Male,Science,0,3.3,2.2,1.6,0,0,0
STU087370,Female,Science,2,4.2,4.5,4.8,34,1,11.45
STU087378,Male,Science,0,2.3,1.8,1,0,0,0
STU087382,Male,Science,0,4.6,2.4,2.4,0,1,9.02
STU087385,Female,Science,2,7.8,6.9,6.4,0,1,9.37
STU087387,Female,Science,3,3.1,5.3,5.9,0,1,14.06
STU087405,Male,Science,1,10,10,8.3,0,1,13.22
STU087413,Male,Science,4,6.6,8.2,7.6,10,1,11.94
STU087414,Male,Science,0,7.4,9.7,9.9,0,1,7.41
STU087436,Male,Science,2,5.3,4.8,4.2,0,1,12.03
STU087445,Female,Science,4,5,4.1,4.1,0,1,8.51
STU087465,Female,Science,1,3.2,2.3,1,0,1,7.28
STU087471,Female,Science,3,5,6.1,6.6,0,1,8.51
STU087476,Male,Science,2,1.5,1.7,2.1,7,1,8.53
STU087491,Male,Science,2,7,8.7,8.5,30,1,10.76
STU087493,Male,Science,1,7.4,6.1,5,30,1,13.51
STU087498,Male,Science,1,8.1,6.4,8.4,14,1,9.15
STU087523,Male,Science,1,7.4,8.9,8.6,0,1,10
STU087544,Male,Science,2,6.7,6.9,5.6,0,1,6.6
STU087551,Male,Science,1,8.9,10,9.4,0,1,11.93
STU087552,Male,Science,2,2.1,1,1,0,0,0
STU087555,Other,Science,2,8,8.2,7.8,0,1,11.36
STU087566,Female,Science,0,6.6,5.4,6.9,10,0,0
STU087584,Female,Science,2,8,7.4,5.9,0,1,11.89
STU087591,Female,Science,3,9.8,9.3,9.7,0,1,11.84
STU087603,Male,Science,1,5.3,8.1,6,35,1,11.49
STU087607,Male,Science,1,7.8,8.1,7.6,0,1,9.54
STU087608,Male,Science,0,1.3,3.2,4.4,17,1,9.48
STU087610,Female,Science,1,5.3,5,3.8,0,0,0
STU087613,Male,Science,3,5.3,2.6,3.4,0,1,9.34
STU087625,Female,Science,4,5.9,8.5,9.2,0,1,12.82
STU087627,Male,Science,2,4.1,5.9,6.9,30,1,12.31
STU087629,Male,Science,0,7.5,8.8,10,0,1,8.34
STU087633,Female,Science,2,9,8.3,8.4,4,1,14.93
STU087636,Male,Science,2,6.3,8.4,7.1,0,1,13.57
STU087640,Male,Science,0,3,2.9,4.3,0,0,0
STU087648,Female,Science,1,7.3,6.6,5.5,0,0,0
STU087668,Female,Science,0,7.1,8.7,8.3,0,1,9.56
STU087670,Female,Science,2,7.7,9.5,10,24,1,14.33
STU087671,Male,Science,0,8.4,10,9.9,32,1,10.34
STU087672,Female,Science,1,7.3,6.7,7.1,7,1,10.01
STU087675,Female,Science,3,3.7,6.2,6.1,0,1,9.75
STU087677,Male,Science,2,5.2,4.3,4.4,0,1,11.45
STU087697,Male,Science,0,5.9,4.9,5.5,0,1,11.26
STU087702,Male,Science,2,4.2,6.3,5.9,31,1,10.65
STU087710,Female,Science,1,6.5,6.9,7.8,7,1,10.22
STU087737,Male,Science,2,1.7,2.1,4.1,15,1,9.83
STU087740,Female,Science,2,7.2,8.1,8.1,0,1,9.77
STU087745,Male,Science,1,9.9,8.3,7.7,0,1,7.18
STU087752,Male,Science,3,4.9,5.3,4.5,27,1,10.75
STU087759,Male,Science,1,6.8,3.8,3.9,0,0,0
STU087760,Male,Science,3,8.2,10,10,0,1,13.51
STU087762,Female,Science,0,9.3,10,10,33,1,11.76
STU087787,Male,Science,1,5.6,1.8,2.5,23,1,13.33
STU087790,Male,Science,3,8.9,10,10,0,1,12.39
STU087798,Male,Science,1,2.8,3,1.4,6,1,7.91
STU087808,Female,Science,1,8.4,10,9.9,13,1,7.74
STU087809,Female,Science,1,8.3,10,8.4,34,1,11.38
STU087815,Male,Science,4,6.5,4.4,3.4,33,1,21.24
STU087818,Female,Science,0,7.1,6.8,7.6,0,1,10.86
STU087821,Female,Science,5,6.1,5.1,4.5,26,1,16.84
STU087837,Male,Science,2,7.1,8.5,10,0,1,10.37
STU087839,Male,Science,2,8.1,7.4,9,28,1,14.62
STU087858,Male,Science,1,5.1,5.1,4.6,30,1,11.96
STU087860,Male,Science,2,7.9,6.4,9.1,10,1,14.27
STU087861,Male,Science,1,5.5,7.4,7.1,0,1,9.52
STU087867,Male,Science,2,5.3,5.8,6.8,15,1,9.48
STU087873,Male,Science,2,6.6,9.7,8.8,14,1,8.6
STU087875,Female,Science,4,8.2,10,8.7,0,1,10.93
STU087878,Male,Science,2,2.5,2.5,3.1,4,1,7.75
STU087882,Male,Science,1,5.1,4,5.8,0,1,8.32
STU087892,Female,Science,4,6.2,8.2,7.7,30,1,16.71
STU087902,Male,Science,4,5.5,5.7,5.9,0,1,10.65
STU087910,Male,Science,2,5.1,2.3,2.6,0,0,0
STU087921,Male,Science,0,4.1,2.8,3.6,0,1,12.35
STU087922,Male,Science,3,9.9,10,10,22,1,13.7
STU087931,Female,Science,1,6.8,8.8,4.5,13,1,13.21
STU087936,Male,Science,2,4.4,4.6,6.4,5,1,9.64
STU087943,Female,Science,0,5.5,4.1,3.3,0,0,0
STU087952,Male,Science,2,5.7,7.3,6.9,1,1,9.95
STU087954,Female,Science,2,6.5,6.4,5.6,35,1,11.1
STU087958,Male,Science,4,6.9,8.5,8.3,18,1,13.43
STU087959,Male,Science,3,7,8.1,8.7,9,1,14.31
STU087965,Female,Science,1,4.5,4.5,6.3,0,0,0
STU087968,Male,Science,1,8.3,10,8.9,0,1,10.95
STU087971,Male,Science,2,7.3,8.4,8.7,0,1,10.59
STU087974,Male,Science,2,3.7,4.1,3.4,30,1,14.58
STU087980,Female,Science,2,5.7,4.8,7.1,19,1,11.29
STU087981,Female,Science,2,5.4,5.6,6.6,16,1,13.4
STU087988,Female,Science,1,1.9,3.1,3.8,6,0,0
STU087989,Female,Science,0,3.3,1.9,1,18,0,0
STU087991,Male,Science,1,4.7,1.2,1,33,1,12.29
STU088001,Male,Science,0,7.4,8.5,8.2,0,1,9.21
STU088003,Female,Science,4,5.9,7.7,8,0,1,9.58
STU088006,Female,Science,3,5.6,7.2,6.6,0,1,11.9
STU088019,Male,Science,1,5,5.3,5.9,0,1,10.9
STU088020,Female,Science,1,8.4,9,10,5,1,11.5
STU088027,Male,Science,1,5.9,6.3,7.2,13,1,10.75
STU088028,Male,Science,1,5.4,4.4,3.3,0,0,0
STU088040,Male,Science,0,1,1,2.5,19,1,10.28
STU088042,Male,Science,1,6.8,8.8,8.3,14,1,9.53
STU088059,Male,Science,1,2.5,1,1,0,0,0
STU088062,Male,Science,1,5.5,6.1,7.7,5,0,0
STU088063,Female,Science,1,4,1.9,2.2,30,0,0
STU088068,Male,Science,2,6.6,7.6,6.5,23,1,12.35
STU088071,Female,Science,1,5.2,5.6,5.6,21,1,9.45
STU088093,Male,Science,4,7.3,8.1,9.4,0,0,0
STU088108,Male,Science,2,4.6,3.7,5,0,1,10.54
STU088111,Female,Science,0,3.5,5.9,6.1,12,1,8.02
STU088113,Male,Science,2,5,5.2,4.2,11,1,7.06
STU088132,Male,Science,4,6.3,6.9,8.2,0,1,9.83
STU088133,Male,Science,0,10,9.6,10,0,1,9.23
STU088135,Female,Science,0,8.1,7.3,5.7,0,1,12.52
STU088136,Female,Science,4,7.6,7.9,9.7,12,1,15.1
STU088143,Male,Science,3,9.7,8.7,8.8,0,1,13.36
STU088154,Male,Science,1,5.9,4.7,4.4,7,0,0
STU088155,Male,Science,2,5,6.3,5.6,0,1,9.76
STU088156,Male,Science,2,3.7,2.4,1.7,7,1,10.31
STU088169,Female,Science,3,6.6,7.4,7.6,32,1,13.61
STU088187,Male,Science,1,4,3.2,3.3,11,1,12.68
STU088206,Male,Science,1,4.6,2.3,1,10,1,9.26
STU088223,Female,Science,2,4.6,5.2,5,0,1,8.13
STU088246,Male,Science,0,1,1.8,3.2,0,1,7.18
STU088248,Male,Science,0,9.9,7.7,7.4,21,1,12.67
STU088253,Female,Science,1,1,5.5,2.5,26,1,12.05
STU088256,Male,Science,4,10,8.5,7.9,35,1,14.97
STU088259,Male,Science,3,6.4,6.9,6.3,0,1,15.12
STU088267,Male,Science,5,4.7,4.9,4.4,0,1,10.2
STU088286,Male,Science,1,6.6,7.1,5.7,13,1,9.48
STU088288,Male,Science,0,6.5,8.9,9,0,1,11.7
STU088293,Male,Science,3,7.3,5.5,7.5,0,1,7.22
STU088305,Female,Science,1,6.9,5.8,3.6,22,1,13.11
STU088310,Male,Science,1,6.1,7.1,4.7,16,1,12.99
STU088318,Female,Science,5,7.5,10,9.6,30,1,17.57
STU088319,Male,Science,1,9.8,10,10,33,1,13.23
STU088337,Female,Science,4,7.9,7.8,7.6,0,1,11.9
STU088340,Female,Science,3,7.6,10,10,35,1,13.13
STU088346,Male,Science,1,1.8,2.8,1.9,0,0,0
STU088356,Female,Science,1,4.7,3,1.4,0,0,0
STU088362,Male,Science,0,4.2,3,4,0,0,0
STU088367,Male,Science,2,5.5,5.9,6.4,22,1,12.12
STU088370,Female,Science,1,7.8,6.8,6.6,16,1,12.17
STU088375,Female,Science,0,9.4,9.2,10,0,1,6.66
STU088376,Female,Science,4,5,5.4,6.9,0,1,12.6
STU088383,Male,Science,1,4.8,7.1,7.6,32,1,14.84
STU088395,Male,Science,1,5.5,2.3,3.1,6,1,11.03
STU088399,Male,Science,2,6.1,8.7,9.7,3,1,13.05
STU088402,Female,Science,1,4.2,7.1,6.8,3,1,9.39
STU088406,Female,Science,2,5.5,5.9,4.5,5,1,9.03
STU088411,Female,Science,2,2.8,2.5,1,30,1,14.56
STU088412,Male,Science,3,6.8,7.5,7.6,16,1,10.08
STU088422,Female,Science,2,7.6,5,4.6,34,1,13.03
STU088425,Female,Science,1,3,2.2,3.2,35,1,13.29
STU088426,Male,Science,1,7.6,6.7,6,15,1,10
STU088427,Male,Science,2,4.8,6.9,8.7,12,1,11.19
STU088435,Male,Science,2,4.9,5,5.5,2,0,0
STU088437,Female,Science,2,2.8,5,5.5,0,1,9.86
STU088442,Male,Science,0,3.8,6.4,5.9,0,0,0
STU088446,Male,Science,3,6.8,6.6,6.8,0,1,8.66
STU088450,Male,Science,3,6.8,3.3,2.9,0,1,12.69
STU088473,Male,Science,1,3.8,5.6,4.5,16,1,11.09
STU088476,Female,Science,1,3.6,4.9,5.4,34,0,0
STU088491,Male,Science,1,4,4.6,5.9,0,1,10.65
STU088501,Male,Science,1,5.2,5.1,4.4,0,0,0
STU088511,Male,Science,3,6.6,8.3,6.2,0,1,10.69
STU088515,Female,Science,3,5.7,5.9,6.9,33,1,16.25
STU088520,Male,Science,1,4.8,4.1,4,15,1,9.44
STU088526,Female,Science,0,8.8,7.6,8.1,0,0,0
STU088532,Male,Science,2,4.4,5.8,6.3,0,1,11.2
STU088535,Female,Science,2,4.4,7.2,6.2,0,1,11.59
STU088539,Female,Science,0,7.7,7.7,8.6,0,1,9.72
STU088541,Male,Science,2,8,7.5,7.6,0,1,12.66
STU088546,Female,Science,3,5.8,6.1,6.3,10,1,16.61
STU088560,Male,Science,1,5.8,7.3,6,34,1,10.37
STU088563,Female,Science,1,5.4,7.7,6.8,0,1,12.46
STU088564,Female,Science,1,5.2,6.8,7.5,2,1,9.05
STU088572,Male,Science,3,9.7,5.3,4.9,28,0,0
STU088575,Male,Science,2,7.9,8.7,9.2,0,1,9.6
STU088577,Male,Science,1,1.7,3.5,4.2,19,1,9.75
STU088585,Female,Science,1,8.8,10,10,34,1,13.01
STU088586,Female,Science,2,6.9,7.6,7.6,16,1,10.75
STU088594,Female,Science,4,5.4,5,3.3,0,1,9.59
STU088606,Female,Science,0,4.7,5.5,5.2,0,0,0
STU088612,Female,Science,0,9.2,10,10,18,1,11.04
STU088621,Male,Science,2,1.8,1,3.4,16,0,0
STU088625,Male,Science,3,6.3,6.4,7.9,12,1,17.17
STU088627,Male,Science,2,10,10,9.1,3,1,11.73
STU088631,Male,Science,2,3.6,5.8,5.7,7,1,11.76
STU088654,Female,Science,2,6.8,6,5.7,13,1,9.2
STU088655,Female,Science,3,8,10,10,0,1,9.61
STU088663,Male,Science,1,3.9,3.9,3.4,1,0,0
STU088669,Female,Science,2,3.2,2.2,1.3,3,1,7.91
STU088688,Male,Science,1,6.1,8.4,9.7,0,1,9.99
STU088697,Female,Science,3,6.9,7.8,8.5,14,1,15.16
STU088698,Female,Science,2,7,9.3,9.3,32,1,13.31
STU088700,Female,Science,0,6.5,6.8,7.6,0,1,11.07
STU088702,Female,Science,1,7.6,6.4,5.4,0,0,0
STU088731,Male,Science,3,6.9,8.1,7.8,19,1,13.54
STU088738,Female,Science,4,2.8,2.4,4.6,0,1,11.36
STU088742,Other,Science,5,6.8,8.2,9.7,3,1,14.81
STU088744,Female,Science,2,6.6,7.4,8.9,0,1,12.85
STU088747,Female,Science,2,4.7,5.4,4.9,34,0,0
STU088749,Other,Science,3,6.9,5.9,6.5,0,1,11.41
STU088752,Male,Science,1,6.4,6.4,6.4,2,0,0
STU088755,Male,Science,2,5.8,8.1,6.8,28,1,13.41
STU088761,Female,Science,2,4.2,5,5.7,0,1,9.18
STU088768,Male,Science,3,8.2,8.8,7.8,0,1,9.9
STU088771,Female,Science,0,4.7,4.9,6.4,0,1,10.18
STU088778,Male,Science,4,6.2,7.5,7.6,0,1,11.05
STU088788,Male,Science,0,3.6,2.6,1.8,0,1,7.45
STU088793,Male,Science,2,5.3,6.4,8.4,27,1,13.49
STU088809,Male,Science,3,3.7,4.9,3.5,0,1,12.19
STU088825,Female,Science,0,4.8,1.5,1.2,0,1,8.32
STU088829,Male,Science,1,5.8,4.5,4.9,3,1,10.67
STU088836,Male,Science,1,5.5,7.3,5.7,14,1,12.8
STU088840,Male,Science,1,5.1,6.4,6.6,0,0,0
STU088858,Male,Science,3,5.1,4.3,4.4,0,1,15.66
STU088863,Male,Science,0,5.3,8.6,8.6,25,0,0
STU088868,Female,Science,3,4,5.2,4.1,28,1,15.28
STU088875,Male,Science,1,6.8,6.6,8.7,0,1,11.55
STU088880,Male,Science,2,4.7,5.7,4.2,0,1,10.24
STU088884,Male,Science,1,9.4,9.2,7.6,0,1,7.34
STU088888,Male,Science,5,5.7,6.2,5.8,14,1,12.97
STU088891,Male,Science,0,8.4,9,8.3,23,1,9.3
STU088897,Male,Science,0,8.5,8.6,8.5,0,1,10.65
STU088906,Male,Science,0,5.4,5.4,3.9,0,0,0
STU088908,Male,Science,0,5.9,3.7,4.3,0,1,9.01
STU088911,Male,Science,5,7,9.2,10,16,1,14.35
STU088922,Male,Science,3,5,6.9,6.1,0,1,10.78
STU088924,Female,Science,1,7.6,6.8,6.3,25,1,12.35
STU088944,Male,Science,1,5.2,5.4,5.6,9,1,9.89
STU088946,Female,Science,1,1.9,1,1,18,1,10.26
STU088949,Female,Science,1,8.6,10,9,0,1,13.2
STU088954,Female,Science,2,5.1,2.7,2.7,35,0,0
STU088955,Male,Science,3,5.5,6.1,7.7,31,1,12.49
STU088956,Female,Science,1,7.2,7.3,5.7,21,1,12.85
STU088960,Male,Science,1,8.2,10,10,0,1,9.58
STU088970,Male,Science,1,4.8,5.8,4.5,0,0,0
STU088973,Male,Science,1,9,10,9.2,19,1,16.17
STU088974,Male,Science,2,5.5,3.4,2.2,23,1,14.24
STU088975,Male,Science,1,6.2,6.6,6.5,24,1,11.44
STU088979,Female,Science,0,2.3,3.3,2.9,10,0,0
STU088983,Male,Science,0,2,3.5,2.6,7,1,8.15
STU088986,Female,Science,1,8.3,7.9,6.9,0,0,0
STU088987,Male,Science,4,6.9,5.7,5.2,34,1,13.36
STU089015,Female,Science,1,7,7.1,7.7,26,1,14.19
